page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
632311,Monica Chang (Earth-616),\/Monica_Chang_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,11,,
681213,Udarnik (Earth-616),\/Udarnik_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,No Hair,Agender Characters,,Living Characters,11,,
477516,Hirohito (Earth-616),\/Hirohito_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,10,Jun-42,1942
76274,Marla Drake (Earth-616),\/Marla_Drake_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,10,Dec-42,1942
486516,Tommy Tyme (Earth-616),\/Tommy_Tyme_(Earth-616),Public Identity,Good Characters,,Orange Hair,Male Characters,,Living Characters,10,Apr-43,1943
11406,Victoria Murdock (Earth-616),\/Victoria_Murdock_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,10,Jun-47,1947
43246,Arizona Annie (Earth-616),\/Arizona_Annie_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,10,Mar-48,1948
668767,Soapy (Earth-616),\/Soapy_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,10,Nov-55,1955
16124,Googam (Earth-616),\/Googam_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10,May-61,1961
17515,Goom (Earth-616),\/Goom_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,10,Mar-61,1961
21172,Grogg (Earth-616),\/Grogg_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,10,Apr-61,1961
12197,Carl Zante (Earth-616),\/Carl_Zante_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10,Mar-63,1963
2509,Scarlet Beetle (Earth-616),\/Scarlet_Beetle_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,10,Jan-63,1963
236126,Ve Borson (Earth-616),\/Ve_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10,Oct-63,1963
236124,Vili Borson (Earth-616),\/Vili_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10,Oct-63,1963
9122,Boris Turgenov (Earth-616),\/Boris_Turgenov_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,10,Apr-64,1964
307063,Franz Gruber (Earth-616),\/Franz_Gruber_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,10,Jul-64,1964
167858,Rama Kaliph (Earth-616),\/Rama_Kaliph_(Earth-616),No Dual Identity,,Brown Eyes,Grey Hair,Male Characters,,Living Characters,10,Sep-65,1965
2167,Zoltan Drago (Earth-616),\/Zoltan_Drago_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10,Feb-65,1965
2041,August Hopper (Earth-616),\/August_Hopper_(Earth-616),Public Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,,Living Characters,10,Sep-66,1966
15326,John Robert Keane (Earth-616),\/John_Robert_Keane_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10,Nov-66,1966
237039,Porga (Earth-616),\/Porga_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Deceased Characters,10,Sep-66,1966
298042,Flint (Goon) (Earth-616),\/Flint_(Goon)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,10,Jul-67,1967
15286,Gary Buser (Earth-616),\/Gary_Buser_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10,Nov-67,1967
9664,Jerome Hamilton (Scientist) (Earth-616),\/Jerome_Hamilton_(Scientist)_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Deceased Characters,10,Aug-67,1967
78006,Kraken (Earth-616),\/Kraken_(Earth-616),,,Yellow Eyes,No Hair,Agender Characters,,Living Characters,10,Jul-67,1967
9041,Lurking Unknown (Earth-616),\/Lurking_Unknown_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Living Characters,10,Jan-67,1967
299035,Lyndon Johnson (Earth-616),\/Lyndon_Johnson_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,10,Feb-67,1967
1112,Charles Benton (Earth-616),\/Charles_Benton_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,10,Jun-68,1968
17415,Randau (Earth-616),\/Randau_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10,May-68,1968
1520,Equilibrius (Earth-616),\/Equilibrius_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,10,Nov-69,1969
1679,Galaxy Master (Earth-616),\/Galaxy_Master_(Earth-616),Secret Identity,,,No Hair,,,Living Characters,10,Jan-69,1969
14905,Karthon (Earth-616),\/Karthon_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,Feb-69,1969
14096,Dark-Crawler (Earth-616),\/Dark-Crawler_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,10,Apr-70,1970
318066,Nameless One (Undying Ones Leader) (Earth-616),\/Nameless_One_(Undying_Ones_Leader)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10,Feb-70,1970
2469,William Carver (Earth-616),\/William_Carver_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,10,Oct-70,1970
172574,Borna (Earth-616),\/Borna_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,10,Mar-71,1971
602625,Fafnir Hellhand (Earth-616),\/Fafnir_Hellhand_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,10,Jun-71,1971
440390,Bart Slade (Earth-616),\/Bart_Slade_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,10,Dec-72,1972
54858,Clifton Graves (Earth-616),\/Clifton_Graves_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10,Apr-72,1972
560174,Donald Sample (Earth-616),\/Donald_Sample_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,10,May-72,1972
242649,Kid Cassidy (Earth-616),\/Kid_Cassidy_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,10,Oct-72,1972
560169,Michael Kelly (Earth-616),\/Michael_Kelly_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,10,Jun-72,1972
53471,Roland Hamilton (Earth-616),\/Roland_Hamilton_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10,May-72,1972
39503,Shades (Earth-616),\/Shades_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,10,Jun-72,1972
386951,Amon (Horse) (Earth-616),\/Amon_(Horse)_(Earth-616),,Good Characters,,,,,Living Characters,10,Oct-73,1973
439478,Bertha (Earth-616),\/Bertha_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,10,Jun-73,1973
386952,Hecate (Horse) (Earth-616),\/Hecate_(Horse)_(Earth-616),,,,,,,Living Characters,10,Oct-73,1973
15338,Horatio Walters (Earth-616),\/Horatio_Walters_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,10,Sep-73,1973
126090,Joshua Kale (Earth-616),\/Joshua_Kale_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,10,Jun-73,1973
2713,Moondark (Earth-616),\/Moondark_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,10,Aug-73,1973
386953,Set (Horse) (Earth-616),\/Set_(Horse)_(Earth-616),,,,,,,Living Characters,10,Oct-73,1973
1099,Grover Raymond (Earth-616),\/Grover_Raymond_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,10,Feb-74,1974
26498,Melinda Morrison (Earth-616),\/Melinda_Morrison_(Earth-616),,,,,Female Characters,,Living Characters,10,May-74,1974
2739,Piranha (Earth-616),\/Piranha_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Female Characters,,Deceased Characters,10,May-74,1974
57234,Slifer (Earth-616),\/Slifer_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10,Feb-74,1974
1443,Tim Stuart (Earth-616),\/Tim_Stuart_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10,Dec-74,1974
610409,Zenobia (Earth-616),\/Zenobia_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,10,Dec-74,1974
506893,Ann Reynolds (Earth-616),\/Ann_Reynolds_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,10,Aug-75,1975
1870,Isis (Deity) (Earth-616),\/Isis_(Deity)_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,10,Sep-75,1975
18777,Jeff Turner (Earth-616),\/Jeff_Turner_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,10,Aug-75,1975
1925,Kierrok (Earth-616),\/Kierrok_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,10,Dec-75,1975
506897,Raymond Corey (Earth-616),\/Raymond_Corey_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,10,Aug-75,1975
302028,Anton Lupeski (Earth-616),\/Anton_Lupeski_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,10,Jun-76,1976
197538,Barry Bauman (Earth-616),\/Barry_Bauman_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10,Jun-76,1976
534267,Harry Key (Earth-616),\/Harry_Key_(Earth-616),Public Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,10,Jul-76,1976
14069,Rhomann Dey (Earth-616),\/Rhomann_Dey_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,10,Sep-76,1976
1373,Yuri Petrovitch (Earth-616),\/Yuri_Petrovitch_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,10,Aug-76,1976
1694,Gazelle (Scratch) (Earth-616),\/Gazelle_(Scratch)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,10,Aug-77,1977
657857,Harmony Whyte (Earth-616),\/Harmony_Whyte_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,10,Sep-77,1977
70948,James Carter (Earth-616),\/James_Carter_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,10,Jan-77,1977
246422,Kerwin Korman (Earth-616),\/Kerwin_Korman_(Earth-616),,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Living Characters,10,Jan-77,1977
2432,Taurus (LMD) (Earth-616),\/Taurus_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,10,Jul-77,1977
41894,Nereel (Earth-616),\/Nereel_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,10,Oct-78,1978
18852,April Maye (Earth-616),\/April_Maye_(Earth-616),No Dual Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,10,Jul-79,1979
116802,Charles Snow (Earth-616),\/Charles_Snow_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,10,Mar-79,1979
55867,Chip Martin (Earth-616),\/Chip_Martin_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,10,Nov-79,1979
690654,Maggie Jones (Earth-616),\/Maggie_Jones_(Earth-616),,,,,Female Characters,,Living Characters,10,Oct-79,1979
608931,Phillip Barnett (Earth-616),\/Phillip_Barnett_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,10,Mar-79,1979
18849,Walter Hardy (Earth-616),\/Walter_Hardy_(Earth-616),,Neutral Characters,,Bald,Male Characters,,Deceased Characters,10,Jul-79,1979
58659,Ralph Hutchins (Earth-616),\/Ralph_Hutchins_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,10,Jul-80,1980
47467,Yu-Huang (Earth-616),\/Yu-Huang_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,Oct-80,1980
15407,Ahpuch (Earth-616),\/Ahpuch_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10,Oct-82,1982
41592,Indries Moomji (Earth-616),\/Indries_Moomji_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,10,Oct-82,1982
4252,Edward Cobert (Earth-616),\/Edward_Cobert_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Living Characters,10,Dec-83,1983
42807,Ian McNee (Earth-616),\/Ian_McNee_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,10,Jan-83,1983
73954,Ika (Earth-616),\/Ika_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,10,Jul-83,1983
653735,Kalibar (Earth-616),\/Kalibar_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,10,May-83,1983
653716,Lavour (Earth-616),\/Lavour_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,10,May-83,1983
2741,Michael Silk (Earth-616),\/Michael_Silk_(Earth-616),Public Identity,Good Characters,Pink Eyes,White Hair,Male Characters,,Living Characters,10,Apr-83,1983
653708,Moltar (Earth-616),\/Moltar_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10,May-83,1983
653718,Ogeode (Earth-616),\/Ogeode_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10,May-83,1983
458321,Vola (Earth-616),\/Vola_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Deceased Characters,10,Oct-83,1983
484723,Warbow (Crystalium) (Earth-616),\/Warbow_(Crystalium)_(Earth-616),,Good Characters,,No Hair,Male Characters,,Living Characters,10,May-83,1983
1328,Chief Examiner (Earth-616),\/Chief_Examiner_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,10,Aug-84,1984
32550,Frank Rambeau (Earth-616),\/Frank_Rambeau_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,10,Aug-84,1984
4050,MX39147 (Earth-616),\/MX39147_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,10,Feb-84,1984
2208,Naze (Earth-616),\/Naze_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,Aug-84,1984
18223,Raunch (Earth-616),\/Raunch_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,10,Jun-84,1984
247695,Silverhoof (Earth-616),\/Silverhoof_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,10,Jun-84,1984
309331,Slash (Earth-616),\/Slash_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,10,Jun-84,1984
16844,Alice Nugent (Earth-616),\/Alice_Nugent_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10,May-85,1985
3834,Annalee (Earth-616),\/Annalee_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Deceased Characters,10,Jul-85,1985
557079,Ethan Thurm (Earth-616),\/Ethan_Thurm_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10,Dec-85,1985
249827,Flosi (Earth-616),\/Flosi_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,10,Nov-85,1985
78093,Hydra (Olympian Beast) (Earth-616),\/Hydra_(Olympian_Beast)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,10,Jun-85,1985
40070,Norman Webster (Earth-616),\/Norman_Webster_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,10,Oct-85,1985
249825,Rolfe (Asgardian) (Earth-616),\/Rolfe_(Asgardian)_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,10,Nov-85,1985
17194,Somon (Earth-616),\/Somon_(Earth-616),Public Identity,,,,,,Living Characters,10,Jul-85,1985
34169,Armand Martel (Earth-616),\/Armand_Martel_(Earth-616),No Dual Identity,Good Characters,,Bald,Male Characters,,Living Characters,10,Mar-86,1986
127885,Elizabeth Guthrie (Earth-616),\/Elizabeth_Guthrie_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10,Aug-86,1986
482638,Kaleb (Earth-616),\/Kaleb_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,10,Oct-86,1986
73819,Kendra Louise Price (Earth-616),\/Kendra_Louise_Price_(Earth-616),Secret Identity,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,10,Mar-86,1986
79576,Melanie Killgrave (Earth-616),\/Melanie_Killgrave_(Earth-616),,,,,Female Characters,,Living Characters,10,Dec-86,1986
18258,Nicholas Grossman (Earth-616),\/Nicholas_Grossman_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10,May-86,1986
21693,Benjamin Beckley (Earth-616),\/Benjamin_Beckley_(Earth-616),,,Blue Eyes,Black Hair,Male Characters,,Living Characters,10,Feb-87,1987
62591,Brainstorm (Jimmy) (Earth-616),\/Brainstorm_(Jimmy)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10,Dec-87,1987
407138,Darby Dean (Earth-616),\/Darby_Dean_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,10,Jan-88,1988
1750,Grog (Earth-616),\/Grog_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,Apr-88,1988
297201,Michael Berengetti (Earth-616),\/Michael_Berengetti_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10,Sep-88,1988
2000,Pamela Shaw (Earth-616),\/Pamela_Shaw_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,10,Sep-88,1988
2311,Punchout (Earth-616),\/Punchout_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,10,Oct-88,1988
397858,Scab (Tim) (Earth-616),\/Scab_(Tim)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,10,Nov-88,1988
407139,Susan Dean (Earth-616),\/Susan_Dean_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,10,Jan-88,1988
397880,Toko (Earth-616),\/Toko_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,Black Hair,Female Characters,,Living Characters,10,Dec-88,1988
406376,Trista (Earth-616),\/Trista_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10,Dec-88,1988
182110,William Conover (Earth-616),\/William_Conover_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,10,Sep-88,1988
2001,Wipeout (Earth-616),\/Wipeout_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,10,Oct-88,1988
32425,Jacob Reisz (Earth-616),\/Jacob_Reisz_(Earth-616),,,,,Male Characters,,Living Characters,10,Nov-89,1989
44277,Mako (Project Ultra-Tech) (Earth-616),\/Mako_(Project_Ultra-Tech)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,10,Aug-89,1989
2163,Mitchell Godey (Earth-616),\/Mitchell_Godey_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,10,Jan-89,1989
